coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
215180,https://api.idigbio.org/v2/media/68393e5fc2e0f1596011e48ec735cbd4,https://api.idigbio.org/v2/media/68393e5fc2e0f1596011e48ec735cbd4,https://api.idigbio.org/v2/media/68393e5fc2e0f1596011e48ec735cbd4?size=thumbnail,https://api.idigbio.org/v2/media/68393e5fc2e0f1596011e48ec735cbd4?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:8db651b1-b272-4287-bad0-3d2fd4f5b40d,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=215180,en
202446,https://api.idigbio.org/v2/media/d01ff4bc1b701ab586cb3ae72fc277df,https://api.idigbio.org/v2/media/d01ff4bc1b701ab586cb3ae72fc277df,https://api.idigbio.org/v2/media/d01ff4bc1b701ab586cb3ae72fc277df?size=thumbnail,https://api.idigbio.org/v2/media/d01ff4bc1b701ab586cb3ae72fc277df?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:0e6f9232-66c7-4ca4-ab58-65673ee3cd13,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202446,en
202481,https://api.idigbio.org/v2/media/a2a95036e02d933fc1e177cd157e2d04,https://api.idigbio.org/v2/media/a2a95036e02d933fc1e177cd157e2d04,https://api.idigbio.org/v2/media/a2a95036e02d933fc1e177cd157e2d04?size=thumbnail,https://api.idigbio.org/v2/media/a2a95036e02d933fc1e177cd157e2d04?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:e8e8e38e-5b0f-41e3-aa6b-5cbf1ea2df23,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202481,en
202475,https://api.idigbio.org/v2/media/7fd757f31b80d40e100191577c21a36d,https://api.idigbio.org/v2/media/7fd757f31b80d40e100191577c21a36d,https://api.idigbio.org/v2/media/7fd757f31b80d40e100191577c21a36d?size=thumbnail,https://api.idigbio.org/v2/media/7fd757f31b80d40e100191577c21a36d?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:75e3654d-35ee-42e6-bf43-ea1a1ec51a4d,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202475,en
202499,https://api.idigbio.org/v2/media/9839053651f9b71e966a3f45064feea6,https://api.idigbio.org/v2/media/9839053651f9b71e966a3f45064feea6,https://api.idigbio.org/v2/media/9839053651f9b71e966a3f45064feea6?size=thumbnail,https://api.idigbio.org/v2/media/9839053651f9b71e966a3f45064feea6?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:89a2521a-4135-48a3-9e92-c5a7bfa18cc8,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202499,en
202460,https://api.idigbio.org/v2/media/4d8de87ad128b24e6050e3cc3cbc3a46,https://api.idigbio.org/v2/media/4d8de87ad128b24e6050e3cc3cbc3a46,https://api.idigbio.org/v2/media/4d8de87ad128b24e6050e3cc3cbc3a46?size=thumbnail,https://api.idigbio.org/v2/media/4d8de87ad128b24e6050e3cc3cbc3a46?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:abe676b8-bec2-413a-9596-c6c6077aec29,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202460,en
202461,https://api.idigbio.org/v2/media/8be1d8976d79bef815570e53bf6b09c4,https://api.idigbio.org/v2/media/8be1d8976d79bef815570e53bf6b09c4,https://api.idigbio.org/v2/media/8be1d8976d79bef815570e53bf6b09c4?size=thumbnail,https://api.idigbio.org/v2/media/8be1d8976d79bef815570e53bf6b09c4?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:548c74d5-b672-4097-8824-c222c678abea,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202461,en
202479,https://api.idigbio.org/v2/media/20d294594b8be30d938359f99ba209e2,https://api.idigbio.org/v2/media/20d294594b8be30d938359f99ba209e2,https://api.idigbio.org/v2/media/20d294594b8be30d938359f99ba209e2?size=thumbnail,https://api.idigbio.org/v2/media/20d294594b8be30d938359f99ba209e2?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:de57b221-a8c5-4cd5-ae50-90368a254f2e,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202479,en
202500,https://api.idigbio.org/v2/media/47774655eedcf618c00db5a644d00a50,https://api.idigbio.org/v2/media/47774655eedcf618c00db5a644d00a50,https://api.idigbio.org/v2/media/47774655eedcf618c00db5a644d00a50?size=thumbnail,https://api.idigbio.org/v2/media/47774655eedcf618c00db5a644d00a50?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:be24baf7-d2b0-4d2a-b064-8b2eb5455d67,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202500,en
202453,https://api.idigbio.org/v2/media/cfbe6ba6aaba0c7514f33a44dd3f926e,https://api.idigbio.org/v2/media/cfbe6ba6aaba0c7514f33a44dd3f926e,https://api.idigbio.org/v2/media/cfbe6ba6aaba0c7514f33a44dd3f926e?size=thumbnail,https://api.idigbio.org/v2/media/cfbe6ba6aaba0c7514f33a44dd3f926e?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:8b8d47d4-c4d1-42fe-bd02-2397fe5d5e30,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202453,en
202482,https://api.idigbio.org/v2/media/bdf283e758114900366b8265e638fa69,https://api.idigbio.org/v2/media/bdf283e758114900366b8265e638fa69,https://api.idigbio.org/v2/media/bdf283e758114900366b8265e638fa69?size=thumbnail,https://api.idigbio.org/v2/media/bdf283e758114900366b8265e638fa69?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:355ef1f3-54f9-4bbd-b7ee-bae0dc17c254,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202482,en
202478,https://api.idigbio.org/v2/media/cf55f3212b1108a4de158480d4986579,https://api.idigbio.org/v2/media/cf55f3212b1108a4de158480d4986579,https://api.idigbio.org/v2/media/cf55f3212b1108a4de158480d4986579?size=thumbnail,https://api.idigbio.org/v2/media/cf55f3212b1108a4de158480d4986579?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:c162db57-37cf-4418-8b3f-3cf23cff4c99,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202478,en
202487,https://api.idigbio.org/v2/media/60a80e8f7fd59d81d1e4e57604a7be32,https://api.idigbio.org/v2/media/60a80e8f7fd59d81d1e4e57604a7be32,https://api.idigbio.org/v2/media/60a80e8f7fd59d81d1e4e57604a7be32?size=thumbnail,https://api.idigbio.org/v2/media/60a80e8f7fd59d81d1e4e57604a7be32?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:24c89e07-55d8-4eb7-ab5b-0b07a9c9207c,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202487,en
202492,https://api.idigbio.org/v2/media/d5d05e6a93c5ec06bfac81a162162f23,https://api.idigbio.org/v2/media/d5d05e6a93c5ec06bfac81a162162f23,https://api.idigbio.org/v2/media/d5d05e6a93c5ec06bfac81a162162f23?size=thumbnail,https://api.idigbio.org/v2/media/d5d05e6a93c5ec06bfac81a162162f23?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:6c7289ba-282f-4544-b168-26415731443b,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202492,en
202485,https://api.idigbio.org/v2/media/bea3918948988c9b87f84a3368bb6495,https://api.idigbio.org/v2/media/bea3918948988c9b87f84a3368bb6495,https://api.idigbio.org/v2/media/bea3918948988c9b87f84a3368bb6495?size=thumbnail,https://api.idigbio.org/v2/media/bea3918948988c9b87f84a3368bb6495?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:52244725-3bfe-4a84-938e-6b8ca2ceceb9,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202485,en
202488,https://api.idigbio.org/v2/media/be4823a576f96a2dbbbf95709d471463,https://api.idigbio.org/v2/media/be4823a576f96a2dbbbf95709d471463,https://api.idigbio.org/v2/media/be4823a576f96a2dbbbf95709d471463?size=thumbnail,https://api.idigbio.org/v2/media/be4823a576f96a2dbbbf95709d471463?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:6b897f84-15de-49c0-993c-bc58a9a2b264,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202488,en
202457,https://api.idigbio.org/v2/media/ea12df88a0ca7febccb12efc53e804dc,https://api.idigbio.org/v2/media/ea12df88a0ca7febccb12efc53e804dc,https://api.idigbio.org/v2/media/ea12df88a0ca7febccb12efc53e804dc?size=thumbnail,https://api.idigbio.org/v2/media/ea12df88a0ca7febccb12efc53e804dc?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:d458f2b0-3096-41e3-abd0-d0d0f61ebf72,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202457,en
202493,https://api.idigbio.org/v2/media/552fb6124c210643131f6b7c4e99bb98,https://api.idigbio.org/v2/media/552fb6124c210643131f6b7c4e99bb98,https://api.idigbio.org/v2/media/552fb6124c210643131f6b7c4e99bb98?size=thumbnail,https://api.idigbio.org/v2/media/552fb6124c210643131f6b7c4e99bb98?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:0b74d86f-89cc-4512-8b4a-1ede8b15bea5,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202493,en
202466,https://api.idigbio.org/v2/media/f7c19740c7617ced3b7eeb28aa56104f,https://api.idigbio.org/v2/media/f7c19740c7617ced3b7eeb28aa56104f,https://api.idigbio.org/v2/media/f7c19740c7617ced3b7eeb28aa56104f?size=thumbnail,https://api.idigbio.org/v2/media/f7c19740c7617ced3b7eeb28aa56104f?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:3cc75a19-990e-4a31-bf37-211cdf3625c4,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202466,en
202468,https://api.idigbio.org/v2/media/81aed0843704333a39f919551f3c3543,https://api.idigbio.org/v2/media/81aed0843704333a39f919551f3c3543,https://api.idigbio.org/v2/media/81aed0843704333a39f919551f3c3543?size=thumbnail,https://api.idigbio.org/v2/media/81aed0843704333a39f919551f3c3543?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:c4c96357-438f-4e3a-bd21-2ca7cb0bb5dd,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202468,en
202480,https://api.idigbio.org/v2/media/a1a3c128805e1eedea104888cf526767,https://api.idigbio.org/v2/media/a1a3c128805e1eedea104888cf526767,https://api.idigbio.org/v2/media/a1a3c128805e1eedea104888cf526767?size=thumbnail,https://api.idigbio.org/v2/media/a1a3c128805e1eedea104888cf526767?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:edb963c9-a83e-47c2-a38b-cca94ca17c11,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202480,en
202467,https://api.idigbio.org/v2/media/95a87b9fd00e34eb808e9869010d4854,https://api.idigbio.org/v2/media/95a87b9fd00e34eb808e9869010d4854,https://api.idigbio.org/v2/media/95a87b9fd00e34eb808e9869010d4854?size=thumbnail,https://api.idigbio.org/v2/media/95a87b9fd00e34eb808e9869010d4854?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:e1413356-cb8a-418f-953e-862fb5bf8cb5,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202467,en
202489,https://api.idigbio.org/v2/media/e3112e81fe0324d9da1d27339709d0aa,https://api.idigbio.org/v2/media/e3112e81fe0324d9da1d27339709d0aa,https://api.idigbio.org/v2/media/e3112e81fe0324d9da1d27339709d0aa?size=thumbnail,https://api.idigbio.org/v2/media/e3112e81fe0324d9da1d27339709d0aa?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:b020e4e6-a42b-4e67-8ca2-41b076fd78fe,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202489,en
202456,https://api.idigbio.org/v2/media/48ad758841d3a0a7926cea0ea51b250a,https://api.idigbio.org/v2/media/48ad758841d3a0a7926cea0ea51b250a,https://api.idigbio.org/v2/media/48ad758841d3a0a7926cea0ea51b250a?size=thumbnail,https://api.idigbio.org/v2/media/48ad758841d3a0a7926cea0ea51b250a?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:2285814b-79c4-43ee-becc-3d6d417ee5fb,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202456,en
202470,https://api.idigbio.org/v2/media/8b4abbca6747ab0ccdf37ea27505f6d0,https://api.idigbio.org/v2/media/8b4abbca6747ab0ccdf37ea27505f6d0,https://api.idigbio.org/v2/media/8b4abbca6747ab0ccdf37ea27505f6d0?size=thumbnail,https://api.idigbio.org/v2/media/8b4abbca6747ab0ccdf37ea27505f6d0?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:12f055bd-b493-43d8-b7bb-d852edc5b559,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202470,en
202469,https://api.idigbio.org/v2/media/fe6cd9cdb7a04021287d51461cfb9b67,https://api.idigbio.org/v2/media/fe6cd9cdb7a04021287d51461cfb9b67,https://api.idigbio.org/v2/media/fe6cd9cdb7a04021287d51461cfb9b67?size=thumbnail,https://api.idigbio.org/v2/media/fe6cd9cdb7a04021287d51461cfb9b67?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:6f6ce58e-3f5f-4a5a-a1dc-09f311bdba7f,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202469,en
202455,https://api.idigbio.org/v2/media/56054be821630d9bebe7f9d3fb4069fe,https://api.idigbio.org/v2/media/56054be821630d9bebe7f9d3fb4069fe,https://api.idigbio.org/v2/media/56054be821630d9bebe7f9d3fb4069fe?size=thumbnail,https://api.idigbio.org/v2/media/56054be821630d9bebe7f9d3fb4069fe?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:5f50c64a-fa5f-4419-958e-119a0a215bff,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202455,en
202486,https://api.idigbio.org/v2/media/f48492f9a0866e41e4977b22c680cb0b,https://api.idigbio.org/v2/media/f48492f9a0866e41e4977b22c680cb0b,https://api.idigbio.org/v2/media/f48492f9a0866e41e4977b22c680cb0b?size=thumbnail,https://api.idigbio.org/v2/media/f48492f9a0866e41e4977b22c680cb0b?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:dda97b78-d4d8-46ab-a314-3babd495c577,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202486,en
202490,https://api.idigbio.org/v2/media/e19b4ccbedcc11591f9e199933dd7070,https://api.idigbio.org/v2/media/e19b4ccbedcc11591f9e199933dd7070,https://api.idigbio.org/v2/media/e19b4ccbedcc11591f9e199933dd7070?size=thumbnail,https://api.idigbio.org/v2/media/e19b4ccbedcc11591f9e199933dd7070?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:18e6406c-0dfe-4d14-8e68-3b197ee31ebd,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202490,en
202476,https://api.idigbio.org/v2/media/e814d4baa81566f38d88878c56f7658f,https://api.idigbio.org/v2/media/e814d4baa81566f38d88878c56f7658f,https://api.idigbio.org/v2/media/e814d4baa81566f38d88878c56f7658f?size=thumbnail,https://api.idigbio.org/v2/media/e814d4baa81566f38d88878c56f7658f?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:4b510309-1937-41ca-9937-dfec03ce17f9,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202476,en
202472,https://api.idigbio.org/v2/media/b8ef2f0b00e1dae9e9e942cd74c5025b,https://api.idigbio.org/v2/media/b8ef2f0b00e1dae9e9e942cd74c5025b,https://api.idigbio.org/v2/media/b8ef2f0b00e1dae9e9e942cd74c5025b?size=thumbnail,https://api.idigbio.org/v2/media/b8ef2f0b00e1dae9e9e942cd74c5025b?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:03d065bf-d0df-470a-9352-40b9393acc04,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202472,en
202459,https://api.idigbio.org/v2/media/b1306019df633eeebbb54c23e4c71be3,https://api.idigbio.org/v2/media/b1306019df633eeebbb54c23e4c71be3,https://api.idigbio.org/v2/media/b1306019df633eeebbb54c23e4c71be3?size=thumbnail,https://api.idigbio.org/v2/media/b1306019df633eeebbb54c23e4c71be3?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:72aa26e2-63f7-485e-a3ad-d303e7e0cf37,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202459,en
202494,https://api.idigbio.org/v2/media/77a36fc1a3232f57c0ba2d70a67ad5b8,https://api.idigbio.org/v2/media/77a36fc1a3232f57c0ba2d70a67ad5b8,https://api.idigbio.org/v2/media/77a36fc1a3232f57c0ba2d70a67ad5b8?size=thumbnail,https://api.idigbio.org/v2/media/77a36fc1a3232f57c0ba2d70a67ad5b8?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:ab7607a6-8a6d-479c-a0e4-e9c41f3d28a4,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202494,en
202498,https://api.idigbio.org/v2/media/1a6027c85833212b12420eefafe64f67,https://api.idigbio.org/v2/media/1a6027c85833212b12420eefafe64f67,https://api.idigbio.org/v2/media/1a6027c85833212b12420eefafe64f67?size=thumbnail,https://api.idigbio.org/v2/media/1a6027c85833212b12420eefafe64f67?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:98f41a6a-b7ec-43e6-8295-22d3c12617ad,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202498,en
202495,https://api.idigbio.org/v2/media/9cdd49c27db5d1571bf3ebf536ede3ab,https://api.idigbio.org/v2/media/9cdd49c27db5d1571bf3ebf536ede3ab,https://api.idigbio.org/v2/media/9cdd49c27db5d1571bf3ebf536ede3ab?size=thumbnail,https://api.idigbio.org/v2/media/9cdd49c27db5d1571bf3ebf536ede3ab?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:a4168a6a-b80d-4d33-b2bd-5dbc083f3e3a,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202495,en
202454,https://api.idigbio.org/v2/media/4a77f3c4e2fba247fb56a81eb288dfb2,https://api.idigbio.org/v2/media/4a77f3c4e2fba247fb56a81eb288dfb2,https://api.idigbio.org/v2/media/4a77f3c4e2fba247fb56a81eb288dfb2?size=thumbnail,https://api.idigbio.org/v2/media/4a77f3c4e2fba247fb56a81eb288dfb2?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:677c23d5-df4a-408f-8274-15d5c9a6d279,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202454,en
202483,https://api.idigbio.org/v2/media/7ab2022d13648e76d9b400180e666fdd,https://api.idigbio.org/v2/media/7ab2022d13648e76d9b400180e666fdd,https://api.idigbio.org/v2/media/7ab2022d13648e76d9b400180e666fdd?size=thumbnail,https://api.idigbio.org/v2/media/7ab2022d13648e76d9b400180e666fdd?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:28e0cfab-0a2c-469c-85ac-8118a14dfe56,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202483,en
202462,https://api.idigbio.org/v2/media/aeef2eb260b167a60b3e53e031bb2f62,https://api.idigbio.org/v2/media/aeef2eb260b167a60b3e53e031bb2f62,https://api.idigbio.org/v2/media/aeef2eb260b167a60b3e53e031bb2f62?size=thumbnail,https://api.idigbio.org/v2/media/aeef2eb260b167a60b3e53e031bb2f62?size=webview,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"OBI - Robert F. Hoover Herbarium, Cal Poly State University (OBI-OBI)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:a9d9202a-a5bd-4ee1-9a20-6220f5a680c6,"2019-02-10 16:18:49",https://cch2.org/portal/collections/individual/index.php?occid=202462,en
