id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
1119747,RSA,RSA,,PreservedSpecimen,c1bec370-520b-48b1-bba7-13372945b535,,RSA accession: 431478,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,F. R. Fosberg,,2985,6/23/30,,1930,6,23,174,NA,,,San Dunes; Supra littoral zone,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Del Rey.,,0,NA,NA,NA,,,NA,,,,,,,1,NA,NA,NA,NA,3ft.,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,c1bec370-520b-48b1-bba7-13372945b535,17,1bc15117-5f67-4e6d-914b-68a67c11ba29,https://cch2.org/portal/collections/individual/index.php?occid=1119747
657525,RSA,RSA,,PreservedSpecimen,096ffc2f-06e0-4270-bd9b-d81261057481,,RSA accession: 431493,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Howard Mullins,,s.n.,3/13/31,,1931,3,13,72,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,"Los Angeles. Vacant lots and waste places in the city, roadsides.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,096ffc2f-06e0-4270-bd9b-d81261057481,17,a34d5d4c-1120-4784-9f2c-f6db8ad9e58d,https://cch2.org/portal/collections/individual/index.php?occid=657525
971402,RSA,RSA,,PreservedSpecimen,7ae25f02-4d99-42c7-926a-e4f593419fe5,,RSA accession: 431484,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Adele G. Axtman,,s.n.,7/5/31,,1931,7,5,186,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Alhambra,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-19,4/12/23 0:18,7ae25f02-4d99-42c7-926a-e4f593419fe5,17,aeffd786-f37e-4e2f-8888-008672113fd0,https://cch2.org/portal/collections/individual/index.php?occid=971402
1050131,RSA,RSA,,PreservedSpecimen,a0521cfe-b137-4d43-8f1d-8e36968b5d82,,RSA accession: 431483,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Alva Watry,,s.n.,8/6/31,,1931,8,6,218,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Santa Monica.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-19,4/12/23 0:18,a0521cfe-b137-4d43-8f1d-8e36968b5d82,17,d02a2c95-462d-4096-8472-3489541b63c8,https://cch2.org/portal/collections/individual/index.php?occid=1050131
1143640,RSA,RSA,,PreservedSpecimen,cd13550b-4174-41e6-945e-9c213eecd567,,RSA accession: 608062,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,L. C. Wheeler,,s.n.,2/15/31,,1931,2,15,46,NA,,,,,Wild Radish.,NA,NA,NA,NA,NA,,,NA,NA,,,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Pomona.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,cataloged date: 1998-01-27,4/12/23 0:18,cd13550b-4174-41e6-945e-9c213eecd567,17,4466fbc5-5055-4090-a799-38b6d75cc173,https://cch2.org/portal/collections/individual/index.php?occid=1143640
997281,RSA,RSA,,PreservedSpecimen,871ee658-2f8e-4c8e-aa54-5dc9b702f9fb,,RSA accession: 431485,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Jack Rempel,,15268,3/27/32,,1932,3,27,87,NA,,,"Sand Dunes, protected hollow.",,Flowers purple,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,El Segundo.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,871ee658-2f8e-4c8e-aa54-5dc9b702f9fb,17,c0f00465-5109-4b6f-bd48-c5f436a86584,https://cch2.org/portal/collections/individual/index.php?occid=997281
1205092,RSA,RSA,,PreservedSpecimen,ea7e4681-e4db-4f62-9544-c5a397178cf7,,RSA accession: 431481,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,L. C. Wheeler,,433,1/8/32,,1932,1,8,8,NA,,,light soil,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,2 mi. SW Glendora.,,0,NA,NA,NA,,,NA,,,,,,,198,NA,NA,NA,NA,650ft.,,,T. Kim Nguyen; cataloged date: 2007-09-19,4/12/23 0:18,ea7e4681-e4db-4f62-9544-c5a397178cf7,17,4daf3f90-f892-490a-bb6f-e896f3a01d30,https://cch2.org/portal/collections/individual/index.php?occid=1205092
1114974,RSA,RSA,,PreservedSpecimen,bf5f09f0-dc1a-4802-9c8b-9f7a2ac55fe6,,RSA accession: 12397,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,C. B. Wolf,,5609,4/11/34,,1934,4,11,101,NA,,,,,Flowers purple some plants white,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,"Bryant Ranch, E of Long Beach on mesa. Alt 100ft NE of concrete mon. 1864.92ft. S of NW corner of section",,0,NA,NA,NA,,,NA,T4S R12W S34 NW/4,,,,,,15,NA,NA,NA,NA,50ft.,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,bf5f09f0-dc1a-4802-9c8b-9f7a2ac55fe6,17,297ba265-c5f8-491a-b121-c2ef88964ee8,https://cch2.org/portal/collections/individual/index.php?occid=1114974
957317,RSA,RSA,,PreservedSpecimen,74337e76-0d45-4ba7-a2ba-45df97793a96,,RSA accession: 431487,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Robert M. Perkins,,s.n.,3/31/35,,1935,3,31,90,NA,,,East side of the sand dunes.,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Playa del Rey.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-19,4/12/23 0:18,74337e76-0d45-4ba7-a2ba-45df97793a96,17,3ec9a4ba-d4fc-46f4-aeca-3c6a2e963319,https://cch2.org/portal/collections/individual/index.php?occid=957317
1012091,RSA,RSA,,PreservedSpecimen,8e27a45f-e92a-403b-91b5-76d39bf15333,,RSA accession: 651173,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Eleanor McClung,,4,3/14/37,,1937,3,14,73,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Playa del Rey.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,cataloged date: 2001-01-24,4/12/23 0:18,8e27a45f-e92a-403b-91b5-76d39bf15333,17,39d880fd-2e84-4c77-b40c-113d33eebfcf,https://cch2.org/portal/collections/individual/index.php?occid=1012091
1193190,RSA,POM,,PreservedSpecimen,e4caffb2-3ca8-4be6-a5be-8a510e479aaa,,POM accession: 307355,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Henry J. Ramsey,Henry J. Ramsey,2184,3/21/37,,1937,3,21,80,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,"North Craig Ave., Altadena.",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,e4caffb2-3ca8-4be6-a5be-8a510e479aaa,17,12cbe8bc-8cbd-485d-af79-c48341849a0a,https://cch2.org/portal/collections/individual/index.php?occid=1193190
1247827,RSA,POM,,PreservedSpecimen,fec64046-d192-49d2-8bcc-578a3495d4e9,,POM accession: 307009,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Henry J. Ramsey,Henry J. Ramsey,1914,8/19/37,,1937,8,19,231,NA,,,Roadside.,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,San Gabriel Wash.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,fec64046-d192-49d2-8bcc-578a3495d4e9,17,11cb8cca-0c4f-4fe4-9186-7bace4f9fc10,https://cch2.org/portal/collections/individual/index.php?occid=1247827
1000036,RSA,POM,,PreservedSpecimen,886af347-8a43-4a4c-974d-0d67455429b1,,POM accession: 307800,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Henry J. Ramsey,Henry J. Ramsey,2760,3/1/38,,1938,3,1,60,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,El Monte.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,886af347-8a43-4a4c-974d-0d67455429b1,17,62ca8a3f-de22-47b9-b7a0-78e8e7b8591f,https://cch2.org/portal/collections/individual/index.php?occid=1000036
1171088,RSA,RSA,,PreservedSpecimen,da2f0f36-0df1-459f-a621-31d249901d32,,RSA accession: 431486,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Vesta Bruner,,s.n.,1940-05-00,,1940,5,0,NA,NA,1940-05,,Open field,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Los Angeles,,Palo Verde.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-19,4/12/23 0:18,da2f0f36-0df1-459f-a621-31d249901d32,17,7c4fe50b-03df-4007-a572-ebc72feeddc7,https://cch2.org/portal/collections/individual/index.php?occid=1171088
3272683,UCJEPS,VASC,,PreservedSpecimen,e606d525-a82a-4b38-998d-36e5cb4b1444,UC520022,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Joseph A. Ewan,,7428,4/30/32,,1932,4,30,121,NA,Apr 30 1932,,on grassy hillside above creek; Upper Sonoran Zone,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles,,above Balllona Creek (Baldwin Hills); Baldwin Hills,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:34,UC520022,46,6fa3137f-8e62-4595-b0c8-d8250ec38682,https://cch2.org/portal/collections/individual/index.php?occid=3272683
3904078,LA,,,PreservedSpecimen,d5b6b40e-7ac8-4f60-bb0c-e854466aabcf,LA00606059,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,00:00.0,,,,,NA,"Wheeler, Louis C.",,513,1932-03-00,,1932,3,0,NA,NA,25-Mar-32,Flowers yellow.,Clay soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Los Angeles ,,Pomona near Fairgrounds.,,0,NA,NA,NA,,,NA,,,,,,,274,274,NA,NA,NA,900 ft,,,abaniaga,8/27/24 11:29,,34,d5b6b40e-7ac8-4f60-bb0c-e854466aabcf,https://cch2.org/portal/collections/individual/index.php?occid=3904078
639302,RSA,RSA,,PreservedSpecimen,00cec93f-091f-46f4-a010-4c474edfef3c,,RSA accession: 431497,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Nellie V. Haynie,,3659,6/6/39,,1939,6,6,157,NA,,,,,Sandy roadside.,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Introduced,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Monterey,,Pacific Grove.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,4/12/23 0:18,00cec93f-091f-46f4-a010-4c474edfef3c,17,b25059e5-b635-452c-ad68-538588ea4a82,https://cch2.org/portal/collections/individual/index.php?occid=639302
2342396,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74312,74312,urn:catalog:CAS:DS:111145,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Mallory, George H.",,s.n.,5/4/20,,1920,5,4,125,NA,4-May-20,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Monterey ,,10 miles north of Bradley. West bank of Salinas River.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 13:48,urn:catalog:CAS:BOT-BC:74312,1,9623219a-82f8-450d-b8cd-3de1b18a0a38,https://cch2.org/portal/collections/individual/index.php?occid=2342396
648549,RSA,RSA,,PreservedSpecimen,0527c5b3-8652-4dc1-b692-ede90552daec,,RSA accession: 331,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,J. T. Howell,,397,7/14/27,,1927,7,14,195,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Orange,,"Santa Ana River bottom, Rancho Santa Ana.",,0,NA,NA,NA,,,NA,,,,,,,152,NA,NA,NA,NA,500ft.,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,0527c5b3-8652-4dc1-b692-ede90552daec,17,998a1664-9b4e-4ee1-a622-83d6e092d8c7,https://cch2.org/portal/collections/individual/index.php?occid=648549
1045591,RSA,RSA,,PreservedSpecimen,9e399ba2-8b7d-4578-98e7-19e0e07048d3,,RSA accession: 431489,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Helen J. Houck,,s.n.,3/27/32,,1932,3,27,87,NA,,Could be filed under L.A. Co.,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Orange,,"Carbon Canyon, Sunny Hill, [Los Angeles County?]",,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,9e399ba2-8b7d-4578-98e7-19e0e07048d3,17,2912de10-2188-47cd-8a33-d902ea3053d0,https://cch2.org/portal/collections/individual/index.php?occid=1045591
1224957,RSA,RSA,,PreservedSpecimen,f3fa9f76-3cb3-4775-85ae-7893f359a0f9,,RSA accession: 5502,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,C. B. Wolf,,3757,6/28/32,,1932,6,28,180,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Orange,,Bryant Ranch: along western half of north boundary of 40 acre Valencia orange grove at Bryant Ave. and Hansen Road.,,0,NA,NA,NA,,,NA,T4S R11W S27 NE1/4 of SE1/4,,,,,,9,15,NA,NA,NA,30-50ft.,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,f3fa9f76-3cb3-4775-85ae-7893f359a0f9,17,d34fb669-b116-48cf-9e1e-afe66286e7e0,https://cch2.org/portal/collections/individual/index.php?occid=1224957
1240026,RSA,POM,,PreservedSpecimen,fb1ad0ac-0916-4932-a921-fd42a633f707,,POM accession: 202603,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,L. M. Booth,,1017,5/12/32,,1932,5,12,133,NA,,,,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Orange,,Newport Bay.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,fb1ad0ac-0916-4932-a921-fd42a633f707,17,3dbc1ee5-1b90-4c1b-95d0-8ee186297210,https://cch2.org/portal/collections/individual/index.php?occid=1240026
1045951,RSA,RSA,,PreservedSpecimen,9e63285f-c91a-4ff8-97f7-fb3416fb3fac,,RSA accession: 431500,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,M. B. Dunkle,,3287,4/9/33,,1933,4,9,99,NA,,,Dry mesa by ocean.,,,NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Orange,,Dana Point.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,9e63285f-c91a-4ff8-97f7-fb3416fb3fac,17,8e379bfa-362d-49aa-a2d8-fcc0941c0533,https://cch2.org/portal/collections/individual/index.php?occid=1045951
1102188,RSA,RSA,,PreservedSpecimen,b949f32c-f39b-4518-a121-543dddae0076,,RSA accession: 431498,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Claire Kibbe,,19973,1936-07-00,,1936,7,0,NA,NA,1936-07,,In moist places at low altitude.,,"Weed in waste places, flowers white with rose or purplish veins",NA,NA,NA,NA,NA,,,NA,NA,,flowers & fruits,Cultivated,NA,NA,,NA,NA,herbarium sheet,NA,,NA,NA,NA,United States,California,Orange,,Santa Ana Canyon.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,,T. Kim Nguyen; cataloged date: 2007-09-21,4/12/23 0:18,b949f32c-f39b-4518-a121-543dddae0076,17,6e229c04-a24e-42cb-9f86-c4dea0bc7c1c,https://cch2.org/portal/collections/individual/index.php?occid=1102188
2361025,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74229,74229,urn:catalog:CAS:BOT:217004,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,Bellue; Goodwin,,s.n.,7/1/32,,1932,7,1,183,NA,7/1/32,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Sacramento ,,Unspecified.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 13:03,urn:catalog:CAS:BOT-BC:74229,1,dc3ae814-0588-47a9-93fa-5f2f46811fc4,https://cch2.org/portal/collections/individual/index.php?occid=2361025
