id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
3492727,UCJEPS,VASC,,PreservedSpecimen,99083635-9188-400a-9386-5634a95d1775,UC521694,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Joseph A. Ewan,,7941,9/2/33,,1933,9,2,245,NA,Sep 2 1933,,forum of hard ground,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,"Berkeley Hills, Strawberry Canyon Strawberry Canyon; Berkeley Hills, Strawberry Canyon",,0,NA,37.873417,-122.238851,NAD27,yes,1120,,,,Terrain Navigator 5.03 1:24000,,,NA,NA,NA,NA,NA,,,,,11/4/21 8:18,UC521694,46,d34da736-e51d-463a-a5b3-d6d7228524a1,https://cch2.org/portal/collections/individual/index.php?occid=3492727
468993,SD,,,PreservedSpecimen,389E2BA2-1CBD-4149-880D-2CFD1EC53076,SD00062793,SD39743,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Edith A. Purer,,5488,8/15/33,,1933,8,15,227,NA,8/15/33,,Sand dunes.,,,NA,NA,NA,NA,NA,,,NA,NA,,FFL,,0,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,San Francisco,,"Sand dunes, near ocean, San Francisco.",,0,NA,37.7645,-122.5082,WGS84,,NA,,n/a,,Coordinates from label,,n/a,NA,NA,NA,NA,NA,unknownft.,,,,9/4/24 12:55,SD39743,43,595f0d03-36c3-42d2-ad57-06b463b6554f,https://cch2.org/portal/collections/individual/index.php?occid=468993
3792171,FSC,,,PreservedSpecimen,f684103c-25a2-4702-985f-1f52b8e9b95b,FSC0010456,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,A. Hawbecker,,443,4/24/34,,1934,4,24,114,NA,24-Apr-34,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,"Berkeley campus, between Life Sciences Bld, & Mining Bldg.",,0,NA,37.87231,-122.26005,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,pawanpreetgill5,4/12/23 0:18,,38,f684103c-25a2-4702-985f-1f52b8e9b95b,https://cch2.org/portal/collections/individual/index.php?occid=3792171
3379131,UCJEPS,VASC,,PreservedSpecimen,4767f851-0c9b-4f35-bbc3-eac23aee39d3,UC1126745,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,G. E. Sindel,,21,3/12/34,,1934,3,12,71,NA,Mar 12 1934,"Coordinates continue ""Quadrangle Hayward",,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,1/2 mi n extreme e end of Lake Chabot,,0,NA,37.736887,-122.092897,NAD27,yes,1200,TRS: 2S2W,,,Geolocate,,,137,NA,NA,NA,NA,450 ft,,,,11/4/21 8:35,UC1126745,46,730dca0c-7422-408c-8a13-7e26ac3d5baf,https://cch2.org/portal/collections/individual/index.php?occid=3379131
3550026,UCJEPS,VASC,,PreservedSpecimen,839fceb0-676a-4289-a302-3623a22cf34e,UC1126746,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,G. E. Sindel,,18,3/12/34,,1934,3,12,71,NA,Mar 12 1934,"Coordinates continue ""Quadrangle Hayward""; No Data in Packet",,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,1/2 mi n of extreme e end of Lake Chabot,,0,NA,37.736774,-122.093915,NAD27,yes,1200,TRS: 2S2W,,,Geolocate,,,137,NA,NA,NA,NA,450 ft,,,,11/4/21 8:16,UC1126746,46,5c581b8d-13a1-4186-a79f-4c01c34f0136,https://cch2.org/portal/collections/individual/index.php?occid=3550026
3417594,UCJEPS,VASC,,PreservedSpecimen,e01183ab-d89e-4ac6-a996-c5be5122a368,UC1614555,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Charles M. Belshaw,,170,9/18/34,,1934,9,18,261,NA,Sep 18 1934,,dry grass slope; refilled ground,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,refilled ground 100 yds. e. of U.C. stadium on Strawberry rd. Berkeley,,0,NA,37.876342,-122.238971,NAD27,yes,1254,,,,Terrain Navigator 5.03 1:24000,,,30,NA,NA,NA,NA,100 ft,,,,11/4/21 8:20,UC1614555,46,3a4b8c4f-bdf1-4cdb-8a33-e1a6f37b7aa5,https://cch2.org/portal/collections/individual/index.php?occid=3417594
3433650,UCJEPS,VASC,,PreservedSpecimen,65457557-67b8-4e2e-a88d-12686263152e,UC1126749,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,R. C. Wilson,,200,4/29/35,,1935,4,29,119,120,Apr 30 1935,"Coordinates continue ""Quadrangle Santa Cruz""",grass; s slope,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Santa Cruz,,2 mi n of Table Rock,,0,NA,36.9975,-122.1356,WGS84,,600,TRS: 11S3W,,,BerkeleyMapper,,,182,NA,NA,NA,NA,600 ft,,,,11/4/21 8:26,UC1126749,46,46d2fa94-7644-4621-b15c-b1f1cd3c7761,https://cch2.org/portal/collections/individual/index.php?occid=3433650
3306212,UCJEPS,VASC,,PreservedSpecimen,cf51f545-42ae-4d71-a77b-1c9e4aed6c04,UC1126752,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,N. K. Carlson,,5,5/15/35,,1935,5,15,135,NA,May 15 1935,"Coordinates continue ""Quadrangle Santa Cruz""",grass; nw slope,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Santa Cruz,,3 mi n of Davenport,,0,NA,37.053074,-122.194561,NAD27,yes,1400,TRS: 10S3W,,,Geolocate,,,304,NA,NA,NA,NA,1000 ft,,,,11/4/21 8:15,UC1126752,46,3c2e1639-8be6-4bbd-a071-68e1e398685e,https://cch2.org/portal/collections/individual/index.php?occid=3306212
3310288,UCJEPS,VASC,,PreservedSpecimen,b5f0e7f6-135e-48fb-bbf7-b29ab2044fb5,UC606739,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Edward Lee,,1961,4/19/36,,1936,4,19,110,NA,Apr 19 1936,"Coordinates continue ""37 deg. 55.6'N; 122 deg. 26-'W",beach of broken Franciscan [chest] rock; ne corner of the island,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Contra Costa,,"Red Rock, ne corner of the island Red Rock; San Francisco Bay Region, Red Rock",,0,NA,37.926667,-122.433333,WGS84,,100,,,,"Berkeleymapper, GoogleMaps v2",,,NA,NA,NA,NA,NA,,,,,11/4/21 8:33,UC606739,46,d6420f55-e413-4451-81fb-c863644659e5,https://cch2.org/portal/collections/individual/index.php?occid=3310288
2405523,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74175,74175,urn:catalog:CAS:BOT:531062,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Covel, Paul F.",,662,10/1/37,,1937,10,1,274,NA,Oct I '37,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Oakland Hills.,,0,NA,37.8096,-122.15752,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 10:46,urn:catalog:CAS:BOT-BC:74175,1,94e1fa36-af08-4029-8584-8fb935bcb7fe,https://cch2.org/portal/collections/individual/index.php?occid=2405523
3232355,UCJEPS,VASC,,PreservedSpecimen,8b32a9f4-b153-440a-8fa1-88c6f3123984,UC1084367,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,G. Thomas Robbins,,33,3/26/37,,1937,3,26,85,NA,Mar 26 1937,,,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Sonoma,,along road to Bodega (just e of Bodega),,0,NA,38.357744,-122.931016,NAD27,yes,3980,,,,Terrain Navigator,,,NA,NA,NA,NA,NA,,,,,11/4/21 8:24,UC1084367,46,fbefdd19-26e9-452d-900f-dea485cd216f,https://cch2.org/portal/collections/individual/index.php?occid=3232355
1367984,DAV,Vascular Plants,,PreservedSpecimen,3f44d085-4d11-4201-bbe8-fdcedf38fbf4,DAV300681,Accession #: DAV50527,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,E. Crum,,,,,,NA,H. W. Grinnell,,1148,1942-00-00,,1942,0,0,NA,NA,6-9 Apr 1942,Access Database Number (Deprecated): UCD115156,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Monterey,,Monterey County: Berglund Ranch near Corralitos.,,0,NA,37.006941,-121.837128,WGS84,,660,37∞ 25s N; 121∞ 50m 14s W,,,,,,366,NA,NA,NA,NA,1200ft,,,,5/18/23 12:51,UCD115156,39,3f44d085-4d11-4201-bbe8-fdcedf38fbf4,https://cch2.org/portal/collections/individual/index.php?occid=1367984
1368038,DAV,,,PreservedSpecimen,UCD115217,DAV010561,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Bob Rodin,,193,5/14/43,,1943,5,14,134,134,14-May-43,Access Database Number (Deprecated): UCD115217,Moist Places.,,Common weed.,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Alameda County: Strawberry Canyon, University of California, Berkeley campus.",,0,NA,37.876339,-122.238971,,WGS84,1255,,San Jose S.U. A,,Terrain Navigator 5.03 1:24000 (copied from JEPS113080),,Date Georeferenced: Sun Nov 25 21:10:41 2012,NA,NA,NA,NA,NA,,,,dvadsich,4/10/25 11:05,UCD115217,39,729c1d8c-018e-4436-b3d6-b28bf91a2be7,https://cch2.org/portal/collections/individual/index.php?occid=1368038
3286045,UCJEPS,VASC,,PreservedSpecimen,83583a9a-0d12-4aa4-bcf5-de5c2864f8e6,UC685672,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,Bob Rodin,,193,5/14/43,,1943,5,14,134,NA,May 14 1943,,in moist places,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,"Strawberry Canyon, University of California Campus, Berkeley Strawberry Canyon; Berkeley, University of California Campus",,0,NA,37.876459,-122.237947,NAD27,yes,1254,,,,Terrain Navigator 5.03 1:24000,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:55,UC685672,46,70a50447-5f09-47cc-8d0a-2f458aac9f22,https://cch2.org/portal/collections/individual/index.php?occid=3286045
2423815,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74252,74252,urn:catalog:CAS:BOT:341228,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Bracelin, Nina Floy",,2462,4/4/43,,1943,4,4,94,NA,4-Apr-43,"Native of Europe, nationalized in California and Adelante, 3-5 feet high. Flower white, yellow, violet with purple veinings.",,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,The Garden of Anson and Anita Blake. Berkeley.,,0,NA,37.9134,-122.2851,WGS84,,200,"37.9134000000, -122.2851000000",,GoogleMaps via BerkeleyMapper (copied from NY24346),GoogleMaps via BerkeleyMapper (copied from NY24346),,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:08,urn:catalog:CAS:BOT-BC:74252,1,d10bda0c-bf11-4d37-b991-c8e40a2d3076,https://cch2.org/portal/collections/individual/index.php?occid=2423815
2324177,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74208,74208,urn:catalog:CAS:DS:312810,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Kolts, Barbara",,s.n.,7/27/46,,1946,7,27,208,NA,27-Jul-46,,Dry fields.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Clara,,Around Stanford.,,0,NA,37.42689,-122.1708,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 12:13,urn:catalog:CAS:BOT-BC:74208,1,2235d4fb-1d1a-418d-afb0-e33640f47f53,https://cch2.org/portal/collections/individual/index.php?occid=2324177
2390070,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74348,74348,urn:catalog:CAS:DS:593632,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,221,4/2/49,,1949,4,2,92,NA,2-Apr-49,Weeds.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Clara,,In Palo Alto.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 16:43,urn:catalog:CAS:BOT-BC:74348,1,c232140f-c9d7-4fcb-b8e0-1b5f33b41b66,https://cch2.org/portal/collections/individual/index.php?occid=2390070
2292239,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74194,74194,urn:catalog:CAS:BOT:531046,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Merkel, Terrence J.",,41,5/20/50,,1950,5,20,140,NA,20-May-50,"Erect, herbage hispid, base of stem purple. Corolla white.","Sand dunes. Associated plant - Malva borealis, Lupinus arboreus, Eschscholtzia californica.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,"West side of Lone Mountain, San Francisco.",,0,NA,37.77988,-122.47448,,,NA,,,,,,,91,NA,NA,NA,NA,300.0000000000 ft,,en,,5/13/11 11:46,urn:catalog:CAS:BOT-BC:74194,1,afe78eb9-d3cb-41e2-9565-07e12ae3c604,https://cch2.org/portal/collections/individual/index.php?occid=2292239
2270810,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74353,74353,urn:catalog:CAS:DS:593630,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,1361,3/27/50,,1950,3,27,86,NA,"Mar. 27, 1950","Weeds. Plants 1-2 feet tall, flowers blue and white.",,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,Davenport Landing.,,0,NA,37.025,-122.2166667,,,NA,"37∞01.5'N, 122∞13'W",,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 17:09,urn:catalog:CAS:BOT-BC:74353,1,60d65e25-5bda-4e43-b780-cc8085141225,https://cch2.org/portal/collections/individual/index.php?occid=2270810
2334980,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74356,74356,urn:catalog:CAS:DS:593629,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, John H.",,1419,3/30/50,,1950,3,30,89,NA,30-Mar-50,Petals yellow. Common locally.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,Vacant lot at Capitola.,,0,NA,36.98015,-121.95641,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 17:13,urn:catalog:CAS:BOT-BC:74356,1,4b2a13aa-37fd-4ad1-a13c-250319141c12,https://cch2.org/portal/collections/individual/index.php?occid=2334980
2450089,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74197,74197,urn:catalog:CAS:DS:380398,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,1984,6/10/50,,1950,6,10,161,NA,10-Jun-50,,At edge of cultivated field.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,"North end of Cliff Drive, Santa Cruz.",,0,NA,36.95788,-122.02942,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 11:53,urn:catalog:CAS:BOT-BC:74197,1,b415a381-c2ad-4e45-9561-19e4282550ca,https://cch2.org/portal/collections/individual/index.php?occid=2450089
2311342,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74195,74195,urn:catalog:CAS:BOT:531050,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Rubtzoff, Peter",,1068,5/29/52,,1952,5,29,150,NA,"May 29, 1952.",,Sand dunes. With many weeds.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,San Francisco. Sand dunes at 37th Avenue between Ortega and Quintara Streets. Eastern edge of area.,,0,NA,37.74949,-122.4956,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 11:48,urn:catalog:CAS:BOT-BC:74195,1,1a0e20a6-dbaa-4c17-95ba-5ca014030055,https://cch2.org/portal/collections/individual/index.php?occid=2311342
2411987,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74331,74331,urn:catalog:CAS:BOT:531253,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Bush, Dr. Mildred",,s.n.,10/17/52,,1952,10,17,291,NA,"Oct. 17, 1952",,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,San Francisco. Lake Merced.,,0,NA,37.7183,-122.4881,WGS84,,1700,"37.7183000000, -122.4881000000",,GoogleMaps via BerkeleyMapper (copied from RSA169410),GoogleMaps via BerkeleyMapper (copied from RSA169410),,,NA,NA,NA,NA,NA,,,en,,5/16/11 15:10,urn:catalog:CAS:BOT-BC:74331,1,02577a22-2bd3-46e2-8924-0301600be16f,https://cch2.org/portal/collections/individual/index.php?occid=2411987
2275918,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74350,74350,urn:catalog:CAS:DS:593819,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Cohen, Daniel",,7,4/5/53,,1953,4,5,95,NA,"Apr. 5, 1953",Thick radish smelling root.,Grassy meadow.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Clara,,West of Anatomy Building. Stanford Campus.,,0,NA,37.42756,-122.17152,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 16:46,urn:catalog:CAS:BOT-BC:74350,1,6ebaac03-70d4-434a-bfc1-9dfb977bf17e,https://cch2.org/portal/collections/individual/index.php?occid=2275918
